Sensor: LSM6DSL Accelerometer
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
474803227748505;-0.9313;10.8110;1.6185;
474803247661621;0.6213;9.0142;3.0813;
474803267663582;0.0958;9.4260;3.0598;
474803287654659;-0.8416;11.1594;0.1137;
474803307688236;-0.4513;10.2280;1.6376;
474803327665428;0.7254;9.1961;2.2505;
474803347659044;-0.3998;9.9036;0.8823;
474803367668467;-0.3041;9.9383;1.3396;
474803387660659;0.0455;9.9754;0.8499;
474803407684082;-0.2741;9.7576;1.8483;
474803427657659;0.2550;9.2907;1.2653;
474803447671159;0.0263;9.8892;1.0271;
474803467661467;-0.2885;10.2161;0.8763;
474803487664313;0.0299;9.8390;2.3068;
474803507692505;0.3424;9.8653;2.2386;
474803527656697;-0.2933;10.6769;0.8009;
474803547662043;-0.2981;9.9946;1.8447;
474803567677928;0.8787;9.4978;3.0143;
474803587657736;-0.5614;10.6841;0.4609;
474803607670659;-0.4561;10.2580;0.9900;
474803627668736;0.8009;9.5984;3.3603;
474803647664466;-0.2957;9.8976;2.6193;
474803667668005;-0.7254;10.6410;1.2821;
474803687665659;0.0802;10.3430;2.2302;
474803707677043;-0.2155;9.3733;2.4684;
474803727675620;-0.5686;9.7971;1.6676;
474803749178274;-0.0407;9.7695;2.3739;
474803767714889;0.0934;10.0281;2.0195;
474803787745389;-0.9098;10.0030;1.0044;
474803807668082;0.1760;10.1610;1.2139;
474803827647582;0.3148;9.4116;2.6384;
474803847639389;-0.6177;9.7504;1.0403;
474803867652928;0.2658;10.6171;2.1344;
474803887661620;-0.0204;9.8031;1.8711;
474803907665543;-0.9888;9.3553;3.0682;
474803927736389;-0.1425;10.1059;1.4138;
474803947667928;0.4645;10.0257;0.5578;
474803967754312;-0.4357;9.2847;1.9273;
474803987659082;-0.5243;9.6582;0.4274;
474804007739466;0.6752;10.3920;1.5766;
474804027703389;-0.4262;10.2005;1.0786;
474804047738735;-0.3232;9.6630;2.5199;
474804067684966;0.3292;9.5014;3.3507;
474804087658081;-0.5399;10.1921;0.4860;
474804107668005;-0.1413;9.4834;1.4569;
474804127668812;0.7159;9.3984;2.0375;
474804147674158;-0.7063;10.2687;1.0283;
474804167679004;-0.5112;9.9814;0.7889;
474804187663312;0.5938;8.6730;2.8359;
474804207669312;-0.2526;9.2285;1.6364;
474804227702928;-0.6057;10.3848;-0.7578;
474804247665043;0.3089;9.9216;0.9146;
474804267675274;-0.1329;8.6694;2.4553;
474804287695774;-0.8224;9.1913;1.4712;
474804307668966;0.0694;9.9132;1.5395;
474804327668274;0.0503;10.0664;2.1799;
474804347669312;-1.0127;9.3613;2.1093;
474804367677504;0.4645;9.5541;1.5778;
474804387670850;0.2346;9.2464;1.3503;
474804407672735;-0.7219;9.7241;0.3639;
474804427696004;-0.0215;9.9683;0.7015;
474804447666697;0.6021;9.7743;1.9381;
474804467678427;-0.3651;9.5469;2.3092;
474804487665543;-0.0958;9.8569;1.2486;
474804507656543;0.6357;10.0078;2.1237;
474804527664697;-0.3053;9.5289;1.9764;
474804547665620;0.2442;9.7360;0.5962;
474804567678466;0.6512;10.3573;2.5977;
474804587670658;-0.9637;9.8761;0.6740;
474804607668466;0.3376;9.0190;1.6496;
474804627787927;0.7063;9.2296;1.8052;
474804647660658;-0.4980;10.1323;0.9613;
474804667678927;-1.0702;10.2089;0.0886;
474804687662620;1.0355;9.1087;2.3631;
474804707664581;-0.1808;8.9244;2.6959;
474804727664927;-1.0918;9.8090;0.7949;
474804748860850;0.5890;9.5648;2.0626;
474804767667389;0.8571;9.0082;0.8392;
474804787778696;-1.2342;9.3865;1.1349;
474804807707158;-0.1568;9.3853;1.3946;
474804827651427;1.0666;9.5146;1.6783;
474804847633850;-0.2658;10.0413;1.3659;
474804867666773;-0.2083;9.7456;2.4229;
474804887652812;-0.3675;9.5888;1.6700;
474804907652158;-0.2454;10.1311;1.5682;
474804927663081;0.5351;10.1466;1.7813;
474804947688465;0.5938;10.3980;1.6532;
474804967674465;-1.1205;10.3501;1.8459;
474804987824465;-0.1844;10.0078;1.2294;
474805007667427;1.2486;9.6522;2.6348;
474805027731081;-0.2885;10.5070;1.4234;
474805047661119;-0.5926;10.4974;0.9792;
474805067765081;0.4166;9.9288;1.7897;
474805087656312;-0.3783;10.1885;1.1444;
474805107660042;-0.4872;10.1323;1.4389;
474805127653927;0.3687;9.9683;2.9090;
474805147647542;-0.1401;10.5572;1.5886;
474805167672350;-0.9505;10.2915;1.5598;
474805187643273;0.6345;9.4643;1.7274;
474805207648542;0.1975;9.5960;2.0327;
474805227640504;-0.8344;10.4842;-0.2610;
474805247639850;0.0718;10.1502;0.7266;
474805267689734;0.3280;9.2404;3.2214;
474805287660465;-0.2813;9.6103;1.8627;
474805307662542;-0.7877;10.2615;-0.0910;
474805327664196;0.8882;9.8916;1.1109;
474805347667042;-0.6261;9.5026;1.1971;
474805367689234;-0.6560;9.6103;0.8655;
474805387661081;1.0989;9.8043;0.7470;
474805407666965;-0.1125;10.0281;1.3455;
474805427672004;-0.8691;9.8138;1.5107;
474805447742734;0.4920;9.5253;3.2453;
474805467676042;0.4980;10.4076;0.5782;
474805487667119;-0.5674;10.3118;1.3850;
474805507662773;-0.1305;9.3625;2.6635;
474805527654234;0.2693;9.9838;1.0870;
474805547660580;-0.3232;10.6111;-0.1425;
474805567676311;0.3292;9.6175;1.2198;
474805587664619;-0.1437;9.9479;1.2019;
474805607660850;-0.6237;10.1766;0.6369;
474805627674042;0.4717;9.4367;2.0674;
474805647684003;0.2801;9.6989;0.9481;
474805667676273;-0.8679;10.2173;1.3096;
474805687652350;-0.2490;9.7492;2.4337;
474805707652350;0.9014;9.5696;2.9329;
474805727671850;-0.2897;10.2053;0.9098;
474805747805888;-1.1109;9.5708;1.4090;
474805767669003;0.5255;8.6514;3.0694;
474805787641811;0.8080;9.6977;0.0958;
474805807649734;-0.6249;10.1909;-0.8200;
474805827663349;0.1077;8.7987;4.0163;
474805847631888;0.3675;9.8270;0.7937;
474805867648888;-0.1676;10.0940;-0.5315;
474805887641272;0.4932;8.5018;2.2829;
474805907642349;-0.2095;9.4272;1.2749;
474805927661849;-0.5686;11.0337;0.5040;
474805947668234;0.4848;10.0473;1.0151;
474805967690888;0.6261;8.9459;2.4612;
474805987661157;-0.5040;9.9730;1.1875;
474806007675503;-0.4549;10.6506;1.3192;
474806027688503;0.5818;9.9958;1.8447;
474806047689926;0.0694;9.7540;1.6472;
474806067660695;-0.9385;10.0628;1.7071;
474806087657542;0.8056;10.2256;1.4641;
474806107650465;-0.0862;10.3046;0.9565;
474806127684772;-0.9960;9.6642;2.9293;
474806147663426;0.4980;10.0341;3.7038;
474806167776195;0.3962;10.9858;0.2227;
474806187710811;-0.6440;10.5441;0.6943;
474806207647618;-0.1065;8.9531;3.1101;
474806227664118;0.6177;9.9108;1.4497;
474806247687541;-0.3543;10.9654;-0.5243;
474806267669541;-0.2382;9.9778;1.6005;
474806287677772;0.2298;9.0441;3.9828;
474806307654580;-0.1209;10.3394;1.0331;
474806327663272;-0.0120;9.7456;0.8655;
474806347663157;0.5567;8.7963;4.3455;
474806367669541;-0.3484;10.2568;1.6712;
474806387676964;-0.9134;10.6961;0.2478;
474806407659118;0.5662;9.0489;1.8256;
474806427658080;0.2107;8.7831;1.5179;
474806447672541;-0.7649;10.0341;0.7566;
474806467665272;0.0263;10.0137;1.0642;
474806487745695;0.4908;9.6307;1.0906;
474806507657041;-0.6404;9.5924;0.5866;
474806527664003;-0.7254;9.3877;1.4126;
474806547661734;0.6907;9.8114;2.5821;
474806567669195;0.1640;10.2544;1.2929;
474806587686695;-0.9206;9.6319;1.8759;
474806607658310;0.0958;9.3649;2.0901;
474806627665387;-0.2646;9.9156;1.2929;
474806647669233;-0.2322;10.2987;0.5770;
474806667659503;0.1556;9.5134;1.9142;
474806687677810;-0.2789;9.6067;0.2251;
474806707651233;-0.8679;9.4643;0.8092;
474806727662810;0.3627;9.5481;1.9201;
474806747691041;0.6847;10.1239;0.5854;
474806767771810;-1.1744;10.0568;1.0331;
474806787655233;-0.8499;9.3721;2.1153;
474806807632733;0.7638;9.2919;2.9904;
474806827645503;-0.7135;10.5022;0.2837;
474806847652195;-0.7733;9.3685;2.3104;
474806867634156;0.3424;9.3506;3.0155;
474806887646079;-0.1149;10.5189;0.3077;
474806907634618;-0.9409;10.2280;1.6077;
474806927637118;0.3244;8.9232;3.6536;
474806947654964;0.2083;9.8485;2.1201;
474806967638772;-0.7386;10.9547;-0.2658;
474806987661618;-0.1053;9.8414;1.4066;
474807007650118;-0.0503;9.4499;2.7234;
474807027668464;-0.6680;10.4315;1.9632;
474807047743387;-0.1616;10.3980;1.5395;
474807067663079;0.4573;9.3685;1.2617;
474807087655041;-1.2881;10.1047;1.4509;
474807107653618;-0.6093;10.2376;1.1444;
474807127661887;1.0163;9.5792;2.1308;
474807147670502;-0.2861;9.5768;1.5383;
474807167671348;-1.6652;9.8725;1.3743;
474807187670964;-0.0443;10.1682;1.9561;
474807207667118;0.7901;10.5991;0.9086;
474807227669310;-0.6991;9.8342;1.6987;
474807247684272;-0.7147;9.0956;1.5814;
474807267657925;0.3244;10.0245;0.8452;
474807287659964;-0.0922;10.8014;0.5974;
474807307661848;-0.6764;9.8725;1.7490;
474807327662002;-0.0215;9.6953;1.9046;
474807347678310;-0.2705;10.1825;1.2175;
474807367665848;-0.5842;9.9012;1.5179;
474807387737656;0.2083;9.8019;2.5881;
474807407738541;-0.4298;10.2687;0.7973;
474807427670810;-0.6895;9.7157;1.0247;
474807447682271;0.0670;8.7975;3.0969;
474807467677194;0.2370;9.7049;1.4198;
474807487671964;-1.0307;10.8397;-0.3831;
474807507671656;-0.6656;9.4188;1.3922;
474807527660502;0.4190;8.3641;2.8311;
474807547677694;-0.1664;10.0796;0.8595;
474807567656964;-1.2605;10.3801;1.7238;
474807587672694;0.1915;8.7544;2.5259;
474807607671540;-0.3843;9.6606;0.9720;
474807627662156;-0.4525;10.1406;0.9349;
474807647673502;0.2035;9.4918;1.5802;
474807667663310;-0.1508;9.5062;1.7885;
474807687661964;-0.9637;9.8246;0.2789;
474807707662771;0.2059;9.2955;1.7358;
474807727671002;0.5746;9.3913;1.0870;
474807747687925;-1.2079;10.1526;0.8368;
474807767764771;-0.8954;10.1251;1.8352;
474807787668233;0.6213;9.4272;2.2960;
474807807672925;-0.0335;9.5912;1.0451;
474807827669886;-1.4114;10.0485;3.0670;
474807847652233;0.6045;10.3382;3.1280;
474807867641579;0.2658;10.4842;1.2210;
474807887640271;-1.5419;10.2747;1.7286;
474807907637156;-0.6237;9.4643;3.3088;
474807927640386;0.5303;10.6231;1.3838;
474807947641079;-0.2322;10.8421;0.5962;
474807967641002;-0.9086;9.7073;1.6257;
474807987641233;-0.1293;9.1662;2.6803;
474808007646348;-0.0587;10.5836;1.2091;
474808027660502;-0.8033;10.2639;0.7015;
474808047678656;-0.1568;9.1698;2.3727;
474808067664886;-0.2466;10.4675;0.0419;
474808087661617;-0.9960;10.2137;0.4525;
474808107748463;0.0120;9.0429;3.4991;
474808127654886;0.0910;10.2053;1.3647;
474808147669809;-0.9697;10.6386;0.5435;
474808167745271;-0.4070;9.0956;1.9632;
474808187667579;0.3747;8.5820;3.1352;
474808207661271;-0.6105;10.2268;0.0802;
474808227663463;-1.2821;10.3801;0.2813;
474808247690155;0.3579;9.6379;2.9449;
474808267669386;0.2263;9.9539;1.3012;
474808287661771;-1.6089;9.7264;0.0204;
474808307656309;-0.6177;9.3565;0.8655;
474808327661655;1.2163;10.3872;0.7518;
474808347678617;-1.2462;10.0652;0.0850;
474808367656963;-1.2929;9.7241;1.8316;
474808387667155;0.0910;10.1610;2.7174;
474808407667771;0.4788;10.7631;0.4166;
474808427662848;-1.4281;10.3202;0.7865;
474808447682771;-0.6548;8.9459;2.0949;
474808467663232;0.6069;9.8797;1.0618;
474808487654886;-0.7638;11.2324;-0.5279;
474808507660117;-0.4776;10.5477;0.7171;
474808527657924;-0.5890;9.8270;1.1935;
474808547677771;-0.4932;10.0664;0.6117;
474808567747078;-0.2274;10.1035;0.5148;
474808587729771;0.2274;10.0114;0.3424;
474808607666040;-1.1887;10.2723;-0.4298;
474808627659501;-1.4473;10.2077;-0.0778;
474808647682347;0.0144;9.6163;1.2989;
474808667739578;0.7099;10.3322;0.0347;
474808687673001;-1.3072;10.0856;-0.0790;
474808707652347;-0.9445;9.7504;0.7961;
474808727650809;0.2598;10.4615;-0.0970;
474808748720694;-0.1425;10.5908;0.0443;
474808767666001;-0.5902;9.5457;-0.2191;
474808787659655;-0.3723;9.0333;2.4995;
474808807651155;-0.0754;10.2699;0.0192;
474808827644463;-0.7278;10.0389;-0.4980;
474808847652117;-0.1053;8.7688;1.8052;
474808867642693;-0.4824;9.5277;0.5375;
474808887659693;-1.0151;9.9479;-0.5806;
474808907672001;-0.4393;9.7971;0.8344;
474808927653655;0.2502;9.7971;1.3815;
474808947678386;-1.3719;9.5996;0.0539;
474808967660655;-0.7901;9.7588;0.6249;
474808987664693;0.2514;9.6989;2.1775;
474809007668039;-0.1664;9.7935;-0.2873;
474809027663770;-1.4617;9.8174;-0.0192;
474809047666963;-0.1664;9.3709;0.8691;
474809067670463;-0.0982;10.0413;-0.1975;
474809087664732;-1.0989;9.7133;0.0311;
474809107681232;-0.3017;9.7612;1.4389;
474809127653462;0.2191;10.5500;0.9960;
474809147679770;-1.1049;10.4387;0.0539;
474809167743770;-0.4381;10.0197;1.9752;
474809187651847;-0.0275;9.8306;1.3922;
474809207669309;-0.8045;10.1801;0.0335;
474809227664462;-1.5730;10.4782;0.8080;
474809247674539;0.3484;10.4279;1.2055;
474809267667616;0.2849;10.5548;0.5375;
474809287668424;-1.5443;9.8019;1.0032;
474809307658155;-0.8571;9.5648;1.3408;
474809327697962;0.5531;10.6374;-0.9445;
474809347757578;-0.9278;10.2424;-0.2466;
474809367663808;-1.1839;9.2979;1.4473;
474809387667616;0.5519;9.7707;-0.2011;
474809407668539;-0.1987;10.3597;-0.5435;
474809427699385;-0.6512;9.4870;0.5830;
474809447686155;-0.4022;9.0513;1.2941;
474809467673693;0.2729;9.9814;-0.8080;
474809487737501;-0.6321;9.8210;-1.1935;
474809507662616;-0.2550;8.9100;0.7386;
474809527672616;0.0383;9.5648;1.9118;
474809547675693;-0.5866;10.2819;0.1233;
474809567658731;-0.0299;9.0321;0.9577;
474809587656462;0.0156;9.4918;1.5981;
474809607658347;-0.8487;10.1909;0.1233;
474809627666039;-0.0096;10.1849;0.3747;
474809647685077;0.6955;9.5900;0.3891;
474809667660808;-0.5483;9.1447;0.3591;
474809687661885;-0.9673;9.8318;-0.4010;
474809707674808;0.4118;10.4579;0.3950;
474809727666654;0.6057;9.9395;0.2334;
474809747664077;-1.3396;9.3996;0.9122;
474809767654462;-0.6416;10.1215;0.7829;
474809787656000;1.1241;10.6722;-0.4202;
474809807734193;-1.3743;9.2177;1.2989;
474809827650154;-0.8703;9.8354;1.8483;
474809847641847;0.5722;11.0193;0.6656;
474809867678923;-0.1053;10.5764;0.7673;
474809887630616;-0.3448;9.5732;2.2110;
474809907682154;0.0108;9.6379;1.5323;
474809927643385;0.1939;10.5153;-0.5028;
474809947745770;-0.8332;10.1083;0.7099;
474809967650577;0.4094;9.6223;1.4461;
474809987650077;0.4417;10.5453;0.4764;
474810007653539;-1.1827;10.3382;-0.4693;
474810027647039;-0.4621;9.2715;2.4612;
474810047670039;0.5363;9.4427;2.1009;
474810067757693;-0.8128;11.0624;-0.1209;
474810087726462;-1.0403;9.8414;1.9225;
474810107667462;0.9182;8.8945;2.3954;
474810127655231;-0.0192;9.6259;1.1648;
474810147668693;-1.1157;10.1837;0.5567;
474810167724693;0.1532;10.0030;1.7310;
474810187659116;0.5626;9.7528;0.9050;
474810207651923;-1.1432;9.4200;0.9361;
474810227727231;-0.7470;9.6762;1.5742;
474810247686308;0.6883;10.1418;1.9752;
474810267738616;-0.1808;9.9120;0.1209;
474810287667615;-1.1875;9.5361;1.3084;
474810307661692;0.7602;10.1682;0.9948;
474810327661308;-0.2789;10.3968;0.3424;
474810347679231;-0.6788;10.0449;0.6213;
474810367733423;-0.0946;9.8916;0.9996;
474810387665308;0.1844;10.1885;0.8487;
474810407670192;-0.5578;10.2364;0.6991;
474810427649885;-0.1053;10.4303;1.2294;
474810447681192;0.3352;10.3729;0.1927;
474810467663346;-0.6704;9.9419;1.0762;
474810487666923;-0.9493;9.7971;2.2003;
474810507662423;0.4537;10.3872;0.3220;
474810527689115;-0.2322;10.3872;-0.2263;
474810547669038;-0.9637;9.6007;0.7638;
474810567657385;0.1030;9.7875;0.4621;
474810587655577;-0.0215;10.0604;-0.8404;
474810607666846;-0.4202;9.7552;1.2246;
474810627669000;-0.4298;9.3051;2.4157;
474810647671884;-0.1736;10.0916;-0.3220;
474810667647731;-0.3232;10.3872;0.0730;
474810687737577;-0.0455;9.0752;2.4373;
474810707737192;0.2562;9.2632;1.6532;
474810727719731;-1.3743;10.2304;-0.0335;
474810748895577;-0.3579;10.1873;-0.2777;
474810768578038;0.5160;9.2165;1.5945;
474810787657961;0.0934;9.6307;0.5183;
474810807716538;-1.0618;10.2568;0.1580;
474810827627807;0.2705;9.5337;1.2929;
474810847650307;0.4393;9.9479;0.8009;
474810867675961;-1.4425;10.1825;1.2797;
474810887652654;-0.7685;10.1694;0.9026;
474810907764769;0.7171;10.2101;1.1899;
474810927666692;-0.7171;9.6881;0.9720;
474810947651192;-0.8248;9.8569;1.7310;
474810967654346;0.3196;10.0880;0.7673;
474810987726653;0.1305;9.6977;0.4214;
474811007677269;-0.9038;9.8605;-0.0359;
474811027668038;-0.2203;9.5912;1.0523;
474811047661346;0.5902;9.5193;1.1911;
474811067658269;-0.6572;9.4583;0.6309;
474811087661730;0.0132;9.4415;1.1851;
474811107685884;0.3220;9.7767;0.5986;
474811127652653;-0.9433;9.4212;0.0455;
474811147654269;-0.2634;9.1231;1.8124;
474811167654076;0.4154;9.1303;0.5495;
474811187663730;-0.1053;9.3039;-0.8009;
474811207683653;-0.6931;9.3721;-0.2274;
474811227738730;0.0204;8.7915;0.6596;
474811247741153;0.0419;9.1925;0.4022;
474811267663192;-0.3280;9.8904;-0.0024;
474811287668115;0.2634;9.6295;1.5131;
474811307682615;-0.3579;9.6510;1.0127;
474811327671807;-1.2103;9.9707;1.0211;
474811347654615;0.4441;10.2975;1.4006;
474811367655922;1.2677;10.0317;0.5734;
474811387669845;-1.3096;9.5984;0.8859;
474811407674576;-1.3934;10.2065;0.8871;
474811427681999;1.3791;10.5979;0.6740;
474811447738845;0.7709;10.2556;0.7805;
474811467663384;-1.3072;9.6726;1.4018;
474811487669345;-1.0068;10.1813;2.1488;
474811507690499;1.0953;11.1713;0.5698;
474811527777499;0.0646;10.3011;1.2917;
474811547653807;-0.6823;9.4751;2.3990;
474811567652845;0.5435;10.7093;0.6416;
474811587730884;-1.0427;10.8206;0.2035;
474811607752999;-0.1065;9.9180;1.3731;
474811627728076;0.5148;9.4571;1.8687;
474811647736038;-0.0910;10.1730;0.2322;
474811667742345;-0.8212;10.4100;0.3448;
474811687761999;0.1820;9.8809;1.5479;
474811707687268;0.9697;10.0724;1.1648;
474811727654307;-1.0259;9.7540;0.5986;
474811748912884;-0.6141;9.9383;1.6879;
474811768044230;0.6369;9.6714;2.4888;
474811787678807;0.2777;10.2508;-0.0168;
474811807659191;-0.8176;9.8031;1.5538;
474811827652230;0.1700;9.3003;2.4193;
474811847630230;0.1652;9.7935;1.0499;
474811867630576;-0.4082;10.6350;0.4609;
474811887631230;0.2263;9.9048;0.6129;
474811907641345;0.5578;9.1111;2.6288;
474811927707537;-0.5435;9.4774;2.0375;
474811947635153;0.2741;10.7978;0.3531;
474811967651691;0.5088;10.1921;0.6129;
474811987670653;-0.4812;8.4551;1.4234;
474812007665576;-0.5255;9.0812;1.8759;
474812027730076;0.7434;10.5608;0.8009;
474812047752307;-0.9685;9.3290;0.5052;
474812067744883;-1.1887;9.0968;1.6113;
474812087734537;0.2227;9.8162;0.0551;
474812107678191;0.8535;9.9240;0.2705;
474812127767076;-1.0151;9.1207;1.1815;
474812147720614;-0.7602;9.5193;1.4425;
474812167654999;0.8236;10.3537;0.5387;
474812187742499;-0.3412;9.3865;1.1133;
474812207755153;-1.0151;9.0728;1.5945;
474812227732153;0.2921;9.8988;0.8799;
474812247738383;0.5818;10.2951;0.9673;
474812267671345;-0.3699;9.5636;2.2805;
474812287669383;-0.8140;9.6702;2.3080;
474812307684383;0.3472;9.9024;0.7039;
474812327666768;-0.6871;9.2955;2.1620;
474812347674114;-0.2849;9.8892;1.6879;
474812367663076;0.4776;10.5477;0.4046;
474812387666268;-0.9254;9.0190;0.9098;
474812407677383;0.1544;8.6251;1.1947;
474812427668268;0.3950;10.0401;0.8691;
474812447666306;-0.3771;10.6757;0.7973;
474812467669691;-1.4569;9.7648;1.9872;
474812487672960;-0.1137;9.7492;1.6113;
474812507679191;1.0654;10.1478;-0.2634;
474812527685306;-0.7638;9.0740;1.1732;
474812547648268;-0.3460;9.8581;1.0403;
474812567668037;0.9685;10.7308;0.0934;
474812587667998;-0.9589;9.7001;1.4461;
474812607687229;-1.3467;9.3242;1.6173;
474812627663152;0.5124;10.0724;0.4118;
474812647666883;0.8691;10.1885;0.5219;
474812667679345;-1.2881;8.8406;3.1376;
474812687667845;-0.9469;9.5840;2.6252;
474812707681114;0.6261;10.7583;0.2502;
474812727748652;0.2574;10.2244;-0.0599;
474812747687383;-1.3611;9.4906;2.0710;
474812767986960;-1.0223;9.4188;2.2673;
474812787661729;0.8679;10.4076;1.3551;
474812807667383;-0.3891;9.7743;-0.7087;
474812827652498;-0.6488;8.4048;1.4712;
474812847643191;0.1329;9.0728;0.8356;
474812867645421;-0.7602;10.5524;-0.4812;
474812887645421;-0.9493;10.7141;-0.5100;
474812907684575;0.4932;9.2524;0.9325;
474812927661844;-0.5267;8.5102;1.1301;
474812947677883;-0.4393;9.5756;0.3771;
474812967663883;-0.3448;10.3621;0.5734;
474812987678075;0.4082;10.0173;0.2693;
474813007679537;-0.9242;9.7109;1.3024;
474813027664152;-0.5902;9.7779;0.7973;
474813047668537;0.8320;9.3865;1.6293;
474813067661960;-1.2378;9.4906;0.5351;
474813087661190;-0.7649;10.2639;0.0850;
474813107742844;0.8272;9.9120;0.4812;
474813127656344;-0.2107;8.8454;1.2175;
474813147724190;-1.1552;9.2045;1.6077;
474813167681883;-0.5040;10.3633;0.7254;
474813187743344;0.7805;9.9683;-0.3675;
474813207745267;-0.6404;8.9555;0.4453;
474813227740075;-1.2079;8.9579;1.9920;
474813247666998;0.2981;9.6163;0.2526;
474813267652729;0.0407;9.7432;-0.6069;
474813287669767;-1.0307;9.6450;1.1169;
474813307684383;-0.0168;9.4427;1.1217;
474813327659575;0.3663;9.5984;1.2474;
474813347675536;-0.6536;9.3913;1.1540;
474813367671421;-0.9936;9.7743;0.7841;
474813387663729;-0.1065;9.7288;0.8535;
474813407676113;-0.6752;9.3015;0.3232;
474813427660998;-0.4645;9.6055;1.7585;
474813447662229;-0.0060;10.0102;1.2701;
474813467668844;-0.1867;9.8904;0.7578;
474813487667113;-1.2546;9.6750;1.6795;
474813507687229;-0.6680;9.9240;1.6843;
474813527749805;0.6656;9.8402;0.5650;
474813547655844;-1.0127;9.5134;1.3288;
474813567668036;-0.8056;9.4332;1.1360;
474813587656882;0.4034;9.8222;1.0008;
474813607675805;-0.1963;9.4499;-0.3136;
474813627662305;-1.2091;9.8186;-0.1018;
474813647662113;0.1580;9.9168;0.4058;
474813667666575;0.2945;9.2991;1.4988;
474813687665882;-0.7518;9.4786;1.4174;
474813707684459;-1.2462;10.4698;0.6488;
474813727665421;0.4776;9.8737;0.1532;
474813747819498;0.0982;9.1842;0.6297;
474813769229575;-0.8152;9.7276;0.2263;
474813787784113;0.2203;10.4327;-0.4693;
474813807744228;-0.3639;9.3960;0.5387;
474813827646613;-0.8248;8.9699;1.0439;
474813847646305;-0.2298;10.3226;0.2777;
474813867632344;0.3603;10.6039;0.1245;
474813887679228;-0.8056;9.4164;0.0563;
474813907645613;-1.2713;9.0633;1.4341;
474813927633228;0.6345;9.9347;0.3723;
474813947681421;0.4118;10.1442;-0.6632;
474813967639305;-0.9254;10.3106;-0.0658;
474813987664036;-0.6141;9.7468;1.1863;
474814007672805;0.2167;9.2404;0.3496;
474814027660767;-0.1664;9.6343;-0.3364;
474814047667382;-0.9996;9.7791;0.1676;
474814067660997;0.3053;9.8773;1.4186;
474814087655420;-0.3567;9.5002;0.1784;
474814107686228;-0.9649;9.8402;-0.4166;
474814127688267;-0.0682;9.6810;0.5279;
474814147727613;-0.2682;9.3529;0.4932;
474814167730343;-0.6823;9.8593;-0.4920;
474814187743343;-0.4693;10.3645;0.8033;
474814207668574;-0.0215;9.4475;0.8811;
474814227651690;-0.7745;9.4834;0.9912;
474814247733113;-0.8140;10.3980;0.0491;
474814267734959;0.4525;9.9814;-0.5974;
474814287655574;-0.8320;8.9866;1.7202;
474814307682959;-1.2067;10.2568;-0.8906;
474814327673536;0.6045;10.7248;-0.6919;
474814347684190;0.1856;8.9723;1.1097;
474814367654959;-0.9301;8.7975;0.7829;
474814387744151;-0.4645;10.6554;-0.3340;
474814407676766;0.9301;10.1957;0.1496;
474814427662920;-0.5890;8.3905;1.7083;
474814447669920;-1.2175;9.4224;0.8691;
474814467662766;0.4417;10.6662;-0.0515;
474814487671997;0.4585;9.9407;1.0343;
474814507689882;-0.8607;9.0800;3.2968;
474814527705728;-0.7805;9.9323;1.7250;
474814547663497;0.3041;10.1095;-0.3352;
474814567671382;-0.4334;8.6610;0.7733;
474814587671382;-0.8595;9.4810;1.6113;
474814607679535;0.1125;10.4244;-0.4034;
474814627661805;-0.1329;9.8617;-1.3228;
474814647680343;-0.2502;9.2943;0.0108;
474814667667920;-0.1125;9.2919;1.0570;
474814687668959;-0.2490;9.6738;-0.3472;
474814707683766;-0.8847;10.4603;0.1113;
474814727672382;-0.2370;10.2197;0.5974;
474814749115151;0.4573;9.5301;1.4748;
474814767840882;-0.4944;9.4571;0.1712;
474814787670689;-0.4453;10.5261;0.1700;
474814807763920;0.5124;9.9790;1.4305;
474814827641535;-0.1305;9.5421;0.3208;
474814847642689;-0.8847;10.1825;-0.2155;
474814867650805;0.1233;10.2149;0.6632;
474814887633535;0.4597;9.1279;1.0846;
474814907728497;-0.9086;9.7276;0.6979;
474814927670651;-0.4274;10.8362;0.2107;
474814947672304;0.2550;9.6151;0.1281;
474814967685458;0.2286;8.8777;1.0355;
474814987764151;-0.8212;9.8761;0.6752;
474815007664651;-0.0395;10.6255;-0.9876;
474815027661881;0.2406;9.6822;0.7147;
474815047660881;-0.8104;9.3422;0.5231;
474815067682227;0.2813;10.1011;-0.2981;
474815087662266;0.0144;9.3242;-0.2251;
474815107660458;-0.4657;9.7145;0.8775;
474815127668458;-0.3089;10.3645;0.6273;
474815147680381;0.4286;9.5098;-0.3436;
474815167745535;-0.0287;9.3134;0.7087;
474815187664227;-0.8930;10.2747;1.0307;
474815207653266;0.1664;10.3920;-0.4561;
474815227663343;0.5986;9.6139;0.8631;
474815247664304;-0.5267;9.3027;1.3180;
474815267688035;-0.5243;10.2448;-0.6021;
474815287665420;0.5112;9.7863;0.5938;
474815307665881;-0.7242;9.3601;1.9836;
474815327671573;-1.0271;10.0066;1.4198;
474815347667727;0.8092;10.0018;-0.6141;
474815367679843;0.5806;9.7839;1.0499;
474815387751189;-0.7494;9.9671;0.5734;
474815407666650;-0.5471;9.8593;-0.6321;
474815427662573;0.3268;9.6893;1.0702;
474815447660804;0.3711;9.7540;1.6269;
