Sensor: LSM6DSO Acceleration Sensor
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1029632076287675;-0.1628;10.1517;-0.2179;
1029632096285475;-0.2658;10.7000;-0.3879;
1029632116283175;-0.6776;9.3903;-0.1293;
1029632136280741;-1.2738;8.8612;-0.0982;
1029632156278307;0.0335;9.9410;0.3160;
1029632176275807;-0.8069;10.1757;0.9002;
1029632196273307;-0.6297;9.7447;0.6632;
1029632216270740;-1.4821;9.6848;0.2466;
1029632236268240;-0.4405;9.7830;-1.0942;
1029632256265040;-0.4214;9.8189;-0.1173;
1029632276261540;-0.7303;9.5388;0.1365;
1029632296258973;-1.8699;9.0312;-0.0144;
1029632316255773;-0.2514;9.1629;-0.1724;
1029632336252573;-0.6201;9.4358;-0.3232;
1029632356250006;-0.6297;9.5891;-0.1053;
1029632376247506;-1.6113;9.2443;-0.5435;
1029632396245039;-0.5435;9.4095;0.6704;
1029632416242505;-0.9074;8.7630;1.9418;
1029632436239971;-1.3240;9.3975;0.5435;
1029632456237504;-1.4916;9.8261;-1.7813;
1029632476235037;-0.0670;9.6226;-1.1373;
1029632496232503;-0.2753;8.7343;1.1373;
1029632516230036;-1.1205;9.8429;0.9266;
1029632536227569;-0.4190;9.5771;0.7614;
1029632556225102;-0.9338;9.3089;0.1987;
1029632576222568;0.5220;9.9147;-0.1437;
1029632596220101;-0.6608;10.2355;-0.8691;
1029632616217667;-0.0599;9.6705;1.3288;
1029632636215233;-1.0104;10.2523;3.1964;
1029632656212866;-0.2562;10.3720;1.0870;
1029632676210499;-1.3695;9.8836;1.5587;
1029632696208132;-0.3544;9.9841;0.8715;
1029632716205698;-0.7662;10.3528;-1.2259;
1029632736203331;0.5698;10.2355;-0.7255;
1029632756200964;-0.8356;9.5125;0.4765;
1029632776198530;-0.9601;9.1437;1.2881;
1029632796196096;-0.8955;9.7686;0.3807;
1029632816193729;0.3711;10.2595;-0.7614;
1029632836191362;0.2275;9.7878;-0.7303;
1029632856189628;-1.8915;9.5436;-1.9202;
1029632876188194;-0.9026;9.6657;-0.7518;
1029632896185827;0.2586;9.4119;0.3041;
1029632916184093;-0.6536;9.6226;1.2259;
1029632936182359;-2.2171;9.9458;1.1229;
1029632956179992;-0.6058;9.6298;-0.8236;
1029632976177625;0.4214;9.0599;-1.5491;
1029632996175158;-0.0694;9.5101;-1.9154;
1029633016172791;-1.0535;8.7128;-0.7446;
1029633036170424;-0.5770;9.0839;-0.5603;
1029633056168057;-0.5052;9.1725;0.2945;
1029633076165623;-0.9050;9.7782;0.6321;
1029633096163256;-1.5299;9.7591;0.2107;
1029633116160889;-1.1325;9.8309;-0.9984;
1029633136158455;-0.5387;9.6465;-1.0080;
1029633156156021;-0.4789;9.5460;0.7255;
1029633176153654;-1.3145;9.8979;1.3887;
1029633196151254;-0.7542;10.0488;1.6736;
1029633216148754;-0.8619;10.6066;1.2354;
1029633236146254;-0.1580;10.6018;1.8436;
1029633256143054;-1.4318;10.1709;0.4166;
1029633276139554;-0.8093;10.0847;-0.5579;
1029633296136287;-0.6010;9.6346;0.4621;
1029633316133087;-1.1876;9.7327;1.3911;
1029633336129887;-1.4270;9.7495;0.5076;
1029633356127320;0.0000;10.1829;1.0056;
1029633376124820;-0.1820;10.0512;1.0487;
1029633396121620;-1.0008;9.7662;-0.2203;
1029633416119086;-1.5898;10.1541;-0.2299;
1029633436116552;-0.3137;9.7974;-1.1109;
1029633456114085;-0.6417;9.5436;-1.1684;
1029633476111618;-0.3591;8.7247;2.4278;
1029633496109084;-1.8627;9.3592;0.9840;
1029633516106617;-0.3687;10.0320;-0.0766;
1029633536104150;-0.4358;9.4933;-1.5228;
1029633556101683;-0.9194;8.3871;0.4453;
1029633576099149;-1.5228;8.7128;-0.3448;
1029633596096682;-0.4070;10.3816;-1.5850;
1029633616094182;-0.3137;9.6322;1.8675;
1029633636091648;-1.5156;8.6314;2.9258;
1029633656089214;-0.8619;9.2084;2.2865;
1029633676086914;-1.6520;10.5588;0.3807;
1029633696084647;-1.0487;10.5468;-1.0319;
1029633716082380;-0.5196;9.5220;0.8164;
1029633736080246;-0.1149;9.3975;1.1445;
1029633756078112;-0.7638;9.9291;0.9338;
1029633776075912;-0.6967;11.3297;1.5730;
1029633796073712;-1.3001;10.3289;2.2961;
1029633816071578;-1.1373;9.6992;3.3927;
1029633836069444;-1.2043;10.7910;1.5252;
1029633856067944;-1.2378;11.0280;-0.6225;
1029633876066744;-0.8739;9.8788;-0.5555;
1029633896065310;-0.4453;9.4718;0.8500;
1029633916063810;-0.9649;10.0703;1.3240;
1029633936062310;-0.9505;10.6282;-0.2849;
1029633956060176;-0.5315;10.4821;0.6943;
1029633976058042;-0.7829;9.9291;1.5108;
1029633996056542;-0.1317;10.1110;1.8867;
1029634016054375;-0.6943;10.8700;-0.8212;
1029634036052208;-1.0894;10.0823;-0.1580;
1029634056050041;-1.1588;9.2587;-0.3041;
1029634076047841;-0.3496;9.5532;-0.7470;
1029634096045707;-1.1900;9.7040;0.3927;
1029634116043573;-0.6201;9.8572;0.7446;
1029634136041373;-0.1748;9.2970;1.3240;
1029634156039173;-0.7925;9.5532;0.5243;
1029634176037039;-1.4677;9.4598;0.7255;
1029634196034905;-1.0343;9.8357;0.0479;
1029634216032705;0.2969;9.5939;-0.0646;
1029634236030538;-0.9433;9.2970;-0.7805;
1029634256027571;-1.2331;8.8229;-0.9362;
1029634276024471;-0.9481;9.3281;0.4621;
1029634296021337;0.1484;9.3137;1.4198;
1029634316018203;-0.0359;10.0655;1.2809;
1029634336015003;-1.0224;9.9817;0.1197;
1029634356045769;-1.5012;9.3999;1.3360;
1029634376075902;-0.5196;9.7926;0.8595;
1029634396106735;-0.2945;9.8285;-0.7925;
1029634416137501;-1.3408;9.7303;-1.6161;
1029634436168267;-2.1070;8.4326;1.9896;
1029634456199100;-0.5818;10.5707;1.7430;
1029634476229933;-0.3400;10.9873;1.2043;
1029634496260733;-0.6704;10.4151;0.9864;
1029634516291599;-1.8891;9.1389;3.0455;
1029634536322465;-0.6967;9.9985;2.4182;
1029634556353265;0.8356;11.5787;-1.4821;
1029634576384065;-0.0407;10.7910;0.1939;
1029634596414931;-2.3416;8.6960;1.7766;
1029634616445797;-0.7422;9.7662;0.8308;
1029634636476597;0.2299;11.3153;0.0335;
1029634656507397;0.5315;10.6402;1.7430;
1029634676538230;-1.7789;8.7487;2.7821;
1029634696568996;-1.8699;9.5508;1.9920;
1029634716599762;-0.3280;11.4231;-0.2299;
1029634736630628;0.1820;11.1908;-0.8117;
1029634756661594;-0.9266;9.0360;2.0351;
1029634776692594;-1.9058;8.8636;0.6943;
1029634796723627;0.1772;10.3744;-0.7734;
1029634816754793;0.6536;10.3600;0.1077;
1029634836785959;-0.2107;9.4263;2.7151;
1029634856817759;-0.9888;9.2467;1.4270;
1029634876849625;-0.0263;10.4247;-0.0790;
1029634896881491;0.5291;9.8524;0.8595;
1029634916913291;-0.3472;9.2227;0.4765;
1029634936945091;-1.1038;9.4430;-0.5866;
1029634956942924;-0.4956;9.6106;-1.7167;
1029634976941457;0.5363;9.4741;-0.1915;
1029634996939223;-0.1030;9.5053;-0.2873;
1029635016937056;-0.5794;9.6298;0.1580;
1029635036934889;0.2011;10.4055;2.2746;
1029635056932655;-0.0790;10.1350;2.3296;
1029635076930421;-0.5220;9.9362;1.9920;
1029635096928221;0.2801;10.6976;0.9026;
1029635116926021;0.1868;10.2092;0.0551;
1029635136923754;0.0215;9.2970;-0.1532;
1029635156921554;-0.3807;9.5077;0.1413;
1029635176919354;-0.2035;10.1781;-1.1421;
1029635196917120;0.7710;9.4526;-0.6369;
1029635216914886;0.0814;8.7319;0.6728;
1029635236912719;-0.2921;8.7966;-0.1125;
1029635256909852;0.8931;9.5651;0.5818;
1029635276906685;2.2386;10.3337;2.0232;
1029635296904518;-1.7670;10.2379;2.7845;
1029635316901651;-2.8540;8.5931;-1.4916;
1029635336898751;1.4653;8.1381;1.4461;
1029635356896384;1.3456;9.7734;3.9099;
1029635376893984;-1.1157;11.1837;2.0399;
1029635396891850;-0.5698;10.6976;-0.5818;
1029635416889283;1.6473;8.9426;2.6409;
1029635436886716;2.0040;8.3895;3.9170;
1029635456884216;-1.1421;9.9722;-0.0168;
1029635476881716;-2.2482;10.5444;-0.5267;
1029635496879149;-0.2011;9.3760;-1.3599;
1029635516876649;1.3216;7.6784;1.7933;
1029635536874149;-1.9154;9.9171;0.6273;
1029635556871582;-3.1844;11.4877;0.1532;
1029635576869015;1.4581;11.0735;1.1780;
1029635596866515;1.4030;7.5061;3.1604;
1029635616864048;-0.9098;9.3664;1.0463;
1029635636861514;-0.3017;12.3281;-2.8875;
1029635656859047;2.8707;10.9730;-0.2634;
1029635676856580;1.1469;8.2626;3.4525;
1029635696854113;-2.0112;9.1773;1.3767;
1029635716851579;-1.4126;11.4901;-1.8915;
1029635736849112;0.8667;10.4821;0.1628;
1029635756846645;0.6105;9.0863;3.2610;
1029635776844111;-2.2985;8.6194;2.1548;
1029635796841611;-1.0894;10.7335;-0.4310;
1029635816839111;1.8795;11.0424;-0.2538;
1029635836836644;0.6201;9.2826;0.2035;
1029635856834910;-1.6137;9.2539;-0.5507;
1029635876833476;-0.5172;10.0057;0.2873;
1029635896831109;1.0008;10.3840;-0.5722;
1029635916829375;0.8117;9.5843;1.1469;
1029635936827641;-0.4597;9.5723;1.9825;
1029635956825274;-0.8332;9.9362;1.4581;
1029635976822907;0.5052;10.1709;0.7829;
1029635996820173;1.0200;9.7016;1.5802;
1029636016817806;-1.7861;9.3377;1.4126;
1029636036815439;-0.9290;10.3002;-1.1157;
1029636056813005;1.0678;9.8836;-0.2729;
1029636076810571;0.3831;9.4646;0.0383;
1029636096808204;-0.2562;9.7375;1.8915;
1029636116805837;-1.7718;10.4390;0.8045;
1029636136803403;-0.3974;9.9817;0.2131;
1029636156801036;1.7335;9.5436;1.3552;
1029636176798669;0.7398;9.4957;2.6505;
1029636196796302;-1.7885;10.6090;-0.4118;
1029636216793835;-1.2426;10.6066;-1.0200;
1029636236791468;0.8045;9.2419;0.1556;
1029636256788401;0.5291;9.0216;0.1341;
1029636276785267;-1.1157;9.9267;-0.2035;
1029636296782133;0.0455;10.7144;-0.1604;
1029636316779066;0.9505;9.0743;1.6999;
1029636336775999;0.3567;8.9977;2.4541;
1029636356773565;-1.3097;10.4438;0.8045;
1029636376771198;-1.0128;10.8437;-1.4030;
1029636396768831;1.9130;9.2754;1.3576;
1029636416765697;-0.1341;8.5140;1.5443;
1029636436763230;-0.7374;10.0631;-0.8548;
1029636456760730;-0.9912;10.8125;-0.9625;
1029636476758230;0.9840;9.7232;1.2881;
1029636496755663;-0.0072;9.1102;2.4924;
1029636516753163;0.1245;10.1661;1.7789;
1029636536750663;-0.3041;10.8652;0.9601;
1029636556748096;0.6034;10.0895;-0.3376;
1029636576745529;0.4884;8.5883;0.0359;
1029636596743029;0.4477;8.9618;0.3424;
1029636616740529;-0.1700;10.3193;-1.5108;
1029636636737995;-0.4142;10.0775;-1.0559;
1029636656735528;0.4884;9.0480;1.0678;
1029636676733061;0.3089;9.2515;1.2809;
1029636696730594;-0.8715;9.8453;0.3328;
1029636716728060;-1.0870;9.9362;0.9218;
1029636736725593;-0.0670;9.5603;0.7039;
1029636756723126;1.4414;9.5556;0.8619;
1029636776720592;-0.2107;9.4622;-0.6465;
1029636796718058;-1.4414;9.5101;-0.5650;
1029636816715591;-0.1724;9.3880;0.0814;
1029636836713091;2.0854;9.1605;1.1876;
1029636856711224;-0.3208;9.5316;1.0463;
1029636876709457;-1.8244;9.9482;0.5483;
1029636896707790;-0.1628;9.4789;1.6161;
1029636916706156;1.6688;9.8836;1.3001;
1029636936704556;0.2011;10.1326;-0.4262;
1029636956702389;-1.8316;9.1964;-0.5650;
1029636976700222;-0.3735;8.8780;0.2059;
1029636996697988;2.2410;9.9482;-0.0503;
1029637016696521;2.3631;10.4893;0.5459;
1029637036694354;-1.1660;9.5579;2.0064;
1029637056692120;-1.5491;9.3616;2.4110;
1029637076689886;0.9649;10.3026;1.1109;
1029637096687719;1.6784;10.6665;0.3160;
1029637116685552;-0.6393;9.9578;1.1995;
1029637136683318;-1.2570;9.7686;0.6297;
1029637156681151;1.0295;10.3816;0.1389;
1029637176678984;1.1205;10.3864;-0.1628;
1029637196676817;-0.6680;9.4789;0.4860;
1029637216674583;-0.7734;9.5196;1.5060;
1029637236672383;2.1836;10.6306;0.1748;
1029637256669449;1.6640;10.3026;0.1053;
1029637276666482;0.3472;9.7567;1.3528;
1029637296663282;0.2921;9.2012;-0.1772;
1029637316661082;0.5339;10.1206;-1.5659;
1029637336658882;1.0631;10.0967;0.1748;
1029637356655948;0.7111;9.4670;0.8715;
1029637376653781;1.4007;9.1485;-0.4094;
1029637396651614;0.1868;10.0823;-0.4549;
1029637416682714;-0.3472;9.5077;0.3639;
1029637436713814;-0.6776;9.1485;1.2690;
1029637456744980;0.7039;11.2148;-1.1876;
1029637476776113;1.2259;10.6880;0.8093;
1029637496807079;-0.4310;8.8133;1.2426;
1029637516838012;0.8141;8.6984;2.2003;
1029637536868912;1.3528;11.1023;1.2378;
1029637556899678;1.0176;11.0113;-0.0072;
1029637576930444;-1.4390;8.6385;2.0974;
1029637596961277;-1.3121;9.6992;3.0695;
1029637616992110;0.0407;11.3321;1.0487;
1029637637022876;0.6848;11.7655;0.0814;
1029637657053709;-1.9370;8.9618;2.7367;
1029637677084542;-1.9561;9.5340;2.4589;
1029637697115308;-0.1580;11.0161;0.7757;
1029637717146074;-0.1077;10.8916;-0.2059;
1029637737176907;0.6967;9.4334;0.4190;
1029637757207740;-0.3041;8.6888;2.1860;
1029637777238540;0.0623;9.8812;1.8077;
1029637797269340;0.7135;10.3289;-0.7686;
1029637817300206;0.0239;9.7591;0.0670;
1029637837331006;-1.6449;7.7790;1.7239;
1029637857362539;0.1365;9.8812;-0.2562;
1029637877394105;1.4246;10.2403;-1.8244;
1029637897425905;1.2259;9.5603;-0.4645;
1029637917456705;-1.0870;8.0208;2.5355;
1029637937487505;-0.3903;9.3712;1.1876;
1029637957519038;0.6225;10.3624;-1.0559;
1029637977549904;1.0439;9.5340;0.8308;
1029637997580804;0.1461;8.3728;2.5786;
1029638017578437;-0.6105;9.2826;0.9122;
1029638037576070;-0.0263;10.3097;-0.4094;
1029638057573636;1.3839;9.7878;1.4366;
1029638077571202;0.3472;8.5907;3.7111;
1029638097568835;0.3783;10.0823;1.2211;
1029638117566468;1.1373;10.4582;0.0239;
1029638137564034;2.1955;9.4909;1.0439;
1029638157561667;1.9465;8.8852;2.4757;
1029638177559300;0.8595;9.4454;0.5603;
1029638197556866;0.5842;10.6833;-1.1157;
1029638217554432;-0.4693;9.1844;2.8420;
1029638237552065;-0.3232;8.6505;2.6409;
1029638257548998;-0.2921;9.6944;-0.3831;
1029638277545864;0.0215;9.9913;-0.8404;
1029638297542797;0.1293;8.4302;1.7550;
1029638317539730;-0.3352;8.2531;1.5970;
1029638337536563;-0.0479;10.3624;-0.5674;
1029638357534129;0.2825;10.2092;0.2825;
1029638377531029;0.1317;8.7726;0.9290;
1029638397528662;-0.5459;8.7343;0.8476;
1029638417526228;0.0239;10.0943;-0.8045;
1029638437523861;-0.0239;10.0847;-0.4621;
1029638457521494;0.3448;9.0192;0.9793;
1029638477519127;-0.9314;8.1094;2.2003;
1029638497516693;-0.8045;10.2499;-0.1604;
1029638517514326;1.3887;10.9011;-0.3017;
1029638537511959;0.4884;9.2132;2.1548;
1029638557509525;-0.7063;8.8899;1.9154;
1029638577507058;-1.2450;10.1972;-0.1796;
1029638597504558;0.3783;10.2906;0.5124;
1029638617502058;0.5507;9.3449;2.7343;
1029638637499491;-0.6321;9.8788;0.4956;
1029638657496991;-1.5611;9.8884;0.0168;
1029638677494491;-0.2203;9.6178;0.5770;
1029638697491924;1.1493;9.5771;1.0774;
1029638717489357;0.4980;9.6968;0.2155;
1029638737486857;-0.9194;9.5292;0.4094;
1029638757484357;-0.2682;9.4095;0.9386;
1029638777481790;1.5539;10.0464;1.1062;
1029638797479323;0.3735;10.0871;0.9409;
1029638817476856;-1.7311;9.7255;0.8643;
1029638837474389;-0.4118;9.6729;2.4015;
1029638857472555;0.9912;9.9578;2.2961;
1029638877470788;0.3615;10.3576;0.6584;
1029638897469021;-0.4765;9.9003;0.6848;
1029638917467187;-0.3089;9.2587;1.7143;
1029638937465453;0.2179;9.5292;1.1469;
1029638957462986;0.6369;10.3241;0.8093;
1029638977461219;0.0766;9.7160;1.2163;
1029638997458652;-0.0527;9.5891;2.2578;
1029639017456185;-0.7853;9.1892;1.0966;
1029639037453818;0.2538;9.6944;0.6584;
1029639057451484;0.0623;9.7064;-0.1317;
1029639077449184;0.3232;9.2563;0.5627;
1029639097446984;-0.2658;9.4885;1.5228;
1029639117444850;-0.1868;9.9123;1.4629;
1029639137442650;0.2514;10.1469;1.0702;
1029639157440516;0.1987;9.7519;1.9896;
1029639177438382;-0.7494;9.3856;2.1477;
1029639197436182;-0.4645;10.0655;2.1189;
1029639217433982;-0.0646;10.1350;1.1780;
1029639237431848;0.3304;9.4310;1.8005;
1029639257429014;0.8763;9.3089;2.7941;
1029639277426114;-0.4908;10.0248;1.4294;
1029639297423280;-0.3807;10.2762;1.0463;
1029639317421146;0.3160;9.7136;1.9250;
1029639337418312;0.5914;9.8141;1.7670;
1029639357416112;-0.0192;9.8213;1.4390;
1029639377413978;-0.3711;9.4167;1.3360;
1029639397411811;-0.0335;9.4454;1.7837;
1029639417409577;0.2370;9.9506;1.1349;
1029639437407343;-0.1484;9.8046;0.6393;
1029639457438543;-0.8380;9.8788;1.9274;
1029639477469676;-1.3887;9.9362;2.0040;
1029639497500809;-0.6872;8.2818;-3.0766;
1029639517532009;2.0902;7.5061;0.2801;
1029639537563209;2.7869;10.3672;3.9122;
1029639557594342;0.9888;10.9730;0.9386;
1029639577625475;-2.1740;9.3736;-1.2905;
1029639597656675;-1.4821;7.5491;0.9721;
1029639617687841;2.7774;8.6769;2.2458;
1029639637718841;2.4781;11.0975;0.5674;
1029639657749807;-2.2746;10.1948;-0.1724;
1029639677780740;-2.2386;8.6673;2.7247;
1029639697811573;1.5036;8.8708;2.9713;
1029639717842339;2.9928;10.8628;1.0271;
1029639737873172;-1.4126;9.8788;-0.5650;
1029639757904005;-3.1604;9.0719;-1.9872;
1029639777934771;-0.4884;9.7184;-0.8691;
1029639797965604;3.7973;9.6489;3.9817;
1029639817996437;0.7279;7.1780;2.8444;
1029639838027203;-1.2091;10.4199;-1.9849;
1029639858058703;-2.2003;10.9394;-1.3216;
1029639878090269;2.8157;8.8612;3.9769;
1029639898121835;1.4581;8.7391;2.7941;
1029639918152635;-0.7063;10.2738;0.6680;
1029639938184135;-0.7829;9.8740;1.1780;
1029639958215001;0.9721;9.2802;2.4877;
1029639978245801;2.1740;9.4765;2.0926;
1029639998276601;-0.7207;9.6202;0.9960;
1029640018307467;-0.6752;9.9554;1.4414;
1029640038338333;-0.1006;9.5436;2.6792;
1029640058335766;1.1564;10.0440;2.9043;
1029640078333266;-0.5411;10.0368;1.4509;
1029640098330766;-1.0104;10.0464;1.3815;
1029640118328299;0.0694;8.9139;2.8085;
1029640138325932;1.4366;9.3401;2.9402;
1029640158323665;0.3735;10.1278;1.3480;
1029640178321431;-0.9984;9.8812;0.8787;
1029640198319197;0.5603;9.0623;2.2195;
1029640218316963;0.8859;8.7367;2.3344;
1029640238314796;0.4741;9.5843;1.5922;
1029640258311929;-0.6465;9.5196;0.8117;
1029640278308995;0.3711;9.1318;1.8125;
1029640298306128;0.5914;9.1006;2.0758;
1029640318303261;0.2370;10.0679;1.9322;
1029640338300327;0.4070;10.6210;1.3504;
1029640358298093;0.4334;9.9458;3.0192;
1029640378295226;0.5243;9.8764;3.3280;
1029640398293059;-0.1556;10.3816;2.4996;
1029640418290825;0.5148;10.7838;2.7079;
1029640438288658;-0.2801;9.7734;2.7103;
1029640458286458;-0.3567;9.5484;2.2793;
1029640478284191;0.4358;9.8165;2.0830;
1029640498281924;0.8715;9.7495;2.9186;
1029640518279724;0.4286;9.4765;2.1740;
1029640538277524;-0.4765;8.9306;1.9418;
1029640558275257;0.0646;9.3640;2.3847;
1029640578273090;0.9314;9.5723;2.4733;
1029640598270923;0.9074;9.5747;2.6313;
1029640618268756;-0.2035;9.0528;1.4054;
1029640638266522;0.3256;9.1796;1.1301;
1029640658264355;1.1540;9.4047;1.2546;
1029640678262188;0.9409;9.3592;1.8556;
1029640698259954;0.3113;9.3089;1.8244;
1029640718257687;-0.1125;9.4646;1.8125;
1029640738255320;0.5603;9.6657;2.5523;
1029640758252920;0.1891;9.8069;2.3488;
1029640778250420;0.2538;10.1278;2.4158;
1029640798247920;-0.0383;9.7830;2.2674;
1029640818245420;0.7326;9.5675;2.5284;
1029640838242853;0.1844;9.5340;2.4781;
1029640858240986;-0.3208;9.6250;1.7670;
1029640878239186;0.3615;9.8644;1.8604;
1029640898237386;0.7039;9.5963;2.7007;
1029640918235519;0.1987;9.2634;2.7414;
1029640938233719;-0.4070;9.4526;2.6768;
1029640958231219;0.6297;9.6274;2.0615;
1029640978229385;0.2658;9.2611;1.7837;
1029640998226851;0.5052;9.1868;2.1237;
1029641018224384;0.4765;9.3065;2.4446;
1029641038221917;0.4645;9.6130;2.5020;
1029641058219383;0.3424;9.7782;2.1357;
1029641078216916;0.2322;9.3018;2.2793;
1029641098214449;1.4150;9.3520;2.5786;
1029641118211982;0.7015;9.6082;2.2219;
1029641138209448;0.3591;10.0607;2.1596;
1029641158206981;0.1030;9.6441;2.1955;
1029641178204481;0.3951;9.2419;2.2267;
1029641198201947;-0.0407;9.5508;2.5834;
1029641218199447;0.6919;9.8261;2.6385;
1029641238197080;0.9026;9.8022;2.7702;
1029641258194013;-0.2993;9.5675;3.0216;
1029641278190879;-0.1820;9.5939;2.4757;
1029641298187812;0.0096;9.3329;2.2171;
1029641318184745;1.0726;9.5508;2.6792;
1029641338181611;-0.2921;9.4646;2.4805;
1029641358179177;-0.1724;9.6705;1.7861;
1029641378176810;1.0224;9.4478;2.2410;
1029641398174443;1.0678;9.3664;2.6912;
1029641418172009;-0.1748;9.7279;2.6792;
1029641438169642;-0.5986;10.0464;2.4661;
1029641458167275;0.5363;9.6801;2.1285;
1029641478164841;0.8643;9.3257;2.7534;
1029641498162407;0.4358;9.4646;2.8851;
1029641518160040;-0.4286;9.8333;1.8651;
1029641538157673;0.0646;9.7112;1.7885;
1029641558155239;0.8787;9.2012;2.9330;
1029641578152839;-0.1437;9.0408;3.0766;
1029641598150439;0.4142;9.8237;2.4781;
1029641618148072;0.7949;9.4694;2.4110;
1029641638145638;1.1373;9.4334;2.2674;
1029641658143271;-0.1796;9.4909;2.1429;
1029641678140904;0.2322;9.5819;2.4613;
1029641698138470;0.9386;9.5292;2.1788;
1029641718136036;0.9409;9.5986;2.2698;
1029641738133669;0.1604;9.5675;2.1070;
1029641758131302;-0.1365;9.5077;2.0950;
1029641778128868;1.1876;9.8069;1.7766;
1029641798126468;0.7805;9.5196;1.4797;
1029641818124034;0.2035;9.5077;1.9992;
1029641838121467;-0.1221;9.8046;1.9920;
1029641858119600;0.2131;9.7136;2.5715;
1029641878117800;0.3687;9.5915;1.9944;
1029641898116000;0.1628;9.5579;1.8053;
1029641918114133;0.3232;9.6681;2.0687;
1029641938112333;-0.0096;9.5172;2.2027;
1029641958109833;0.4836;9.7734;1.6712;
1029641978107333;0.1868;9.8093;1.0439;
1029641998104766;0.1580;9.4646;1.4845;
1029642018102299;0.4908;9.2826;1.8795;
1029642038099832;0.7781;9.5532;2.0734;
1029642058097298;0.7255;9.8931;2.3320;
1029642078094831;0.2969;9.6681;1.6497;
1029642098092364;1.0750;9.6753;1.6784;
1029642118089897;0.8117;9.4622;1.6928;
1029642138087363;1.1923;9.8357;1.4150;
1029642158084896;0.6417;9.5101;1.0415;
1029642178082429;0.7734;9.3832;1.6951;
1029642198079895;0.8476;9.3736;1.9705;
1029642218077328;0.6776;9.3856;1.7215;
1029642238074828;1.2761;9.7591;1.9130;
1029642258071661;0.7901;9.4646;2.2913;
1029642278069294;0.9170;9.7232;1.9777;
1029642298066327;0.6991;9.7208;1.5012;
1029642318063393;1.2929;9.4454;1.9106;
1029642338060459;1.3001;9.3880;2.0830;
1029642358058225;0.7087;9.5843;1.9442;
1029642378056058;0.7805;10.1110;1.7694;
1029642398053891;1.0391;9.7782;2.0112;
1029642418051657;1.5754;9.6202;2.3201;
1029642438049490;0.6991;9.4885;1.9058;
1029642458047323;1.1588;9.7279;1.3097;
1029642478045156;1.2283;9.7423;1.1947;
1029642498042922;0.9864;9.6848;1.8771;
1029642518040755;0.7159;9.5101;1.8244;
1029642538038588;0.8045;9.4215;1.5036;
1029642558036354;1.6329;9.6872;1.9322;
1029642578034120;0.8979;9.4598;2.1979;
1029642598031953;1.0056;9.8333;1.6353;
1029642618029753;0.6632;9.6274;1.7454;
1029642638027486;1.1732;9.7567;1.9920;
1029642658025286;1.1085;9.7615;1.5491;
1029642678023086;0.9721;9.6274;1.8196;
1029642698020819;0.8356;9.3999;1.9609;
1029642718018552;1.2354;9.4909;2.4709;
1029642738016385;1.7646;9.7686;2.4398;
1029642758014218;1.4102;9.5986;1.9657;
1029642778011984;1.6473;9.5244;2.0591;
1029642798009817;1.3911;9.4310;1.4102;
1029642818007650;2.0280;9.4718;0.9529;
1029642838005416;1.8675;9.1126;1.2043;
1029642858003849;2.0998;9.2012;1.5036;
1029642878001482;1.6353;9.3568;1.2402;
1029642897999782;1.8723;9.4406;1.6305;
1029642917997982;2.1261;9.4813;1.7143;
1029642937996182;0.9960;9.3592;1.5874;
1029642957993682;1.6185;9.6633;1.1277;
1029642977991182;1.6904;9.6226;1.2163;
1029642997988615;1.6281;9.9817;1.4749;
1029643017986115;0.9912;9.5556;2.0375;
1029643037983615;1.3432;9.5053;2.6960;
1029643057981048;1.6401;10.0320;1.9442;
1029643077978481;0.9601;9.9267;2.1381;
1029643097975981;1.4509;9.7830;2.7031;
1029643117973481;1.2139;9.8812;2.5906;
1029643137970947;1.6928;10.3217;1.9920;
1029643157968480;1.1732;9.8069;1.8963;
1029643177966013;1.7023;9.2658;2.5499;
1029643197963479;2.0016;9.6585;2.1094;
1029643217960945;1.4270;10.0943;2.1070;
1029643237958478;1.2522;9.6848;2.8851;
1029643257955311;1.0918;9.4287;3.0455;
1029643277952077;1.3839;9.8069;2.4996;
1029643297948910;2.0854;9.5819;2.8779;
1029643317945743;2.1453;9.6513;2.6768;
1029643337942509;1.0104;9.4622;2.0399;
1029643357940009;1.2666;9.6226;2.1596;
1029643377937309;1.0511;9.1796;2.4446;
1029643397934942;1.6904;9.5148;2.5164;
1029643417932508;0.8691;9.5436;2.4086;
1029643437930141;1.1923;9.5460;2.4062;
1029643457927774;1.8939;9.5292;2.7031;
1029643477925407;1.3216;9.2419;2.7247;
1029643497922973;1.7454;9.5723;2.4685;
1029643517920606;1.3552;9.3688;2.1070;
1029643537918239;2.2099;9.4765;2.3943;
1029643557915805;2.0136;9.3496;2.2386;
1029643577913371;2.1668;9.4646;2.4278;
1029643597911004;2.2698;9.3712;2.1429;
1029643617908637;2.3871;9.3209;2.5715;
1029643637906203;2.4422;9.4406;2.6960;
1029643657903836;1.8556;9.2275;2.6696;
1029643677901469;1.8939;9.4454;2.6169;
1029643697899035;1.1852;9.4981;2.4158;
1029643717896601;1.4725;9.3903;2.6241;
1029643737894201;1.3719;9.2706;2.4015;
1029643757891801;1.4677;9.1820;2.5858;
1029643777889367;1.2738;9.4502;2.5140;
1029643797887000;1.2067;9.8524;2.4302;
