TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1029358401319053;1605970067000;48.816432008516;9.177247929100;335.5906;12.7204;336.7990;3.00000000;3.00000000;0.01927299;1.00000000;
1029359420758591;1605970068000;48.816537983877;9.177182169658;335.0631;12.6871;337.6085;4.00000000;3.00000000;0.01557325;1.00000000;
1029360396841051;1605970069000;48.816644795457;9.177118312197;334.5615;12.6688;337.9034;4.00000000;3.00000000;0.01909891;1.00000000;
1029361413295051;1605970070000;48.816751539646;9.177053920617;333.9589;12.6856;337.9594;4.00000000;3.00000000;0.01540617;1.00000000;
1029362400033088;1605970071000;48.816857714180;9.176988711709;333.3563;12.7136;337.7867;4.00000000;3.00000000;0.01541469;1.00000000;
1029363421065511;1605970072000;48.816964573338;9.176922636804;332.7222;12.7768;337.6433;4.00000000;3.00000000;0.01547485;1.00000000;
1029364397007356;1605970073000;48.817071154875;9.176854792380;332.1330;12.8292;337.0417;4.00000000;3.00000000;0.01553682;1.00000000;
1029365380425317;1605970074000;48.817178315721;9.176784835288;331.4920;12.8980;336.0879;4.00000000;3.00000000;0.01562667;1.00000000;
1029366417585432;1605970075000;48.817285275991;9.176712890104;330.7028;12.9820;336.0879;4.00000000;3.00000000;0.01578542;1.00000000;
1029367407955893;1605970076000;48.817393368144;9.176640346118;330.0693;13.1188;336.0050;3.00000000;3.00000000;0.01579894;1.00000000;
1029368397479276;1605970077000;48.817502189763;9.176565681780;329.4607;13.3162;335.9984;3.00000000;3.00000000;0.01551960;1.00000000;
1029369400197122;1605970078000;48.817612454016;9.176489711899;328.7653;13.4807;335.9853;3.00000000;3.00000000;0.01556817;1.00000000;
1029370402589237;1605970079000;48.817723606248;9.176414307148;328.0860;13.5852;335.9494;3.00000000;3.00000000;0.01550416;1.00000000;
1029371399486467;1605970080000;48.817835095411;9.176337876028;327.5169;13.6134;335.8776;3.00000000;3.00000000;0.01553761;1.00000000;
1029372415916889;1605970081000;48.817947204266;9.176262089142;326.9507;13.6356;335.6905;3.00000000;3.00000000;0.01545466;1.00000000;
1029373383984311;1605970082000;48.818059712579;9.176187140568;326.3542;13.6469;335.8177;3.00000000;3.00000000;0.01545036;1.00000000;
1029374405181388;1605970083000;48.818172264823;9.176112278645;325.8165;13.6415;336.2170;3.00000000;3.00000000;0.01560277;1.00000000;
1029375416038464;1605970084000;48.818282297511;9.176042282529;325.4065;13.2899;337.2639;3.00000000;3.00000000;0.01544177;1.00000000;
1029376406293040;1605970085000;48.818392327600;9.175977176770;324.4373;13.1000;338.5626;3.00000000;3.00000000;0.01410418;1.00000000;
1029377391502462;1605970086000;48.818499077129;9.175920252840;324.0305;12.6176;340.5128;3.00000000;3.00000000;0.01614502;1.00000000;
1029378398572154;1605970087000;48.818603633636;9.175872749169;323.6888;12.0863;343.3735;3.00000000;3.00000000;0.01616717;1.00000000;
1029379417516038;1605970088000;48.818705348538;9.175836192866;323.3180;11.6274;346.6161;3.00000000;3.00000000;0.02026883;1.00000000;
1029380383605576;1605970089000;48.818798914592;9.175810245872;323.1280;10.5203;349.6669;3.00000000;3.00000000;0.01541361;1.00000000;
1029381409991113;1605970090000;48.818888134654;9.175792313547;322.9146;10.0424;352.1936;3.00000000;3.00000000;0.01640222;1.23207808;
1029382389110305;1605970091000;48.818976270144;9.175773836316;322.7557;9.9756;351.7459;3.00000000;3.00000000;0.01568549;1.00000000;
1029383426470650;1605970092000;48.819064263575;9.175747618817;322.5643;9.9637;348.6412;3.00000000;3.00000000;0.01583595;1.00000000;
1029384408777880;1605970093000;48.819152278140;9.175721822363;322.2793;9.9848;348.8289;3.00000000;3.00000000;0.01643908;1.00000000;
1029385389081726;1605970094000;48.819239659489;9.175698777742;322.2752;9.8841;349.7814;3.00000000;3.00000000;0.01626607;1.56614196;
1029386412301917;1605970095000;48.819325984467;9.175679450120;322.3020;9.7159;351.5466;3.00000000;3.00000000;0.01566145;1.00000000;
1029387429258032;1605970096000;48.819413990899;9.175660093790;322.2786;9.9094;351.8287;3.00000000;3.00000000;0.01611955;1.00000000;
1029388393191031;1605970097000;48.819508384676;9.175638116955;322.3752;10.6462;350.9860;3.00000000;3.00000000;0.01651094;1.00000000;
1029389396026915;1605970098000;48.819608308017;9.175611826567;322.3924;11.2993;350.0205;3.00000000;3.00000000;0.01655153;1.00000000;
1029390392701722;1605970099000;48.819707915904;9.175581954986;322.5160;11.2938;348.7923;3.00000000;3.00000000;0.01699569;1.42271936;
1029391396367337;1605970100000;48.819801863539;9.175543989528;322.5164;10.8382;345.0643;3.00000000;3.00000000;0.01803357;1.40430176;
1029392410531990;1605970101000;48.819893177359;9.175485025843;322.5973;11.0039;336.8278;3.00000000;3.00000000;0.01743238;1.00000000;
1029393460443720;1605970102000;48.819980609246;9.175400996319;322.6807;11.4924;327.6178;3.00000000;3.00000000;0.01460619;1.77744603;
1029394385321912;1605970103000;48.820067422719;9.175305065770;322.8775;11.9237;323.8601;3.00000000;3.00000000;0.02013212;1.00000000;
1029395386351796;1605970104000;48.820160449215;9.175209115787;322.8183;12.5100;325.8789;3.00000000;3.00000000;0.01638458;1.00000000;
1029396426471333;1605970105000;48.820260071865;9.175120013984;322.8926;12.8705;329.4527;3.00000000;3.00000000;0.01554200;1.00000000;
1029397392809987;1605970106000;48.820359806211;9.175035983303;322.9610;12.7304;330.9192;3.00000000;3.00000000;0.01542690;1.00000000;
1029398405676486;1605970107000;48.820462037257;9.174949545679;323.1205;13.0043;330.8507;3.00000000;3.00000000;0.01471312;1.00000000;
1029399413263100;1605970108000;48.820564866888;9.174861692058;323.2406;13.1368;330.7586;3.00000000;3.00000000;0.01554449;1.00000000;
1029400402112869;1605970109000;48.820666066995;9.174773356879;323.3652;12.9666;330.0307;3.00000000;3.00000000;0.01466105;1.00000000;
1029401400549676;1605970110000;48.820763455997;9.174686935471;323.4624;12.5466;329.6124;3.00000000;3.00000000;0.01470027;1.00000000;
1029402417589637;1605970111000;48.820857106232;9.174603867227;323.5520;12.0904;329.7053;3.00000000;3.00000000;0.01553818;1.00000000;
1029403392492098;1605970112000;48.820947734371;9.174522591486;323.6607;11.7343;329.7378;3.00000000;3.00000000;0.01551219;1.00000000;
1029404418404635;1605970113000;48.821038411672;9.174442928313;323.7711;11.6666;329.9359;3.00000000;3.00000000;0.01558372;1.00000000;
1029405422662827;1605970114000;48.821128890065;9.174363379626;323.9299;11.6268;329.8980;3.00000000;3.00000000;0.01544708;1.00000000;
1029406402993980;1605970115000;48.821218468951;9.174283989520;324.0510;11.5480;329.8973;3.00000000;3.00000000;0.01477238;1.00000000;
1029407415860479;1605970116000;48.821309772004;9.174204321242;324.2002;11.7375;330.0852;3.00000000;3.00000000;0.01554912;1.00000000;
1029408398687248;1605970117000;48.821402038428;9.174125048406;324.3328;11.8396;330.3229;3.00000000;3.00000000;0.01546566;1.00000000;
1029409406597170;1605970118000;48.821493656380;9.174048833627;324.4368;11.6094;331.2648;3.00000000;3.00000000;0.01571097;1.10835934;
1029410381945670;1605970119000;48.821584172732;9.173974179438;324.5391;11.4393;331.4324;3.00000000;3.00000000;0.01607956;1.00000000;
1029411414304361;1605970120000;48.821673621163;9.173897484189;324.6805;11.4377;330.5224;2.00000000;3.00000000;0.01559388;1.00000000;
1029412403416745;1605970121000;48.821761524115;9.173822774813;324.7668;11.1765;330.8514;2.00000000;3.00000000;0.01585496;1.00000000;
1029413417232283;1605970122000;48.821850668549;9.173749513704;324.8818;11.2643;331.6019;2.00000000;3.00000000;0.01550404;1.00000000;
1029414393546705;1605970123000;48.821945760705;9.173675331537;324.9581;11.8956;332.7343;2.00000000;3.00000000;0.01556540;1.00000000;
1029415405403051;1605970124000;48.822046305463;9.173601354280;324.9751;12.4287;334.2063;2.00000000;3.00000000;0.01556518;1.00000000;
1029416393816165;1605970125000;48.822149933145;9.173528865629;325.0325;12.6829;335.2972;2.00000000;3.00000000;0.01555884;1.00000000;
1029417407793280;1605970126000;48.822254183127;9.173455781460;325.1011;12.7447;335.1168;2.00000000;3.00000000;0.01544997;1.00000000;
1029418412738048;1605970127000;48.822357408671;9.173381278814;325.1570;12.6818;334.5133;2.00000000;3.00000000;0.01556272;1.00000000;
1029419388804971;1605970128000;48.822458950322;9.173304251196;325.2284;12.6064;333.2955;2.00000000;3.00000000;0.01554884;1.00000000;
1029420393561585;1605970129000;48.822558775704;9.173227848943;325.2830;12.4121;333.3396;2.00000000;3.00000000;0.01545040;1.00000000;
1029421395586739;1605970130000;48.822658727083;9.173151898107;325.3029;12.4075;333.1752;2.00000000;3.00000000;0.01552069;1.00000000;
1029422415797161;1605970131000;48.822758680221;9.173073481196;325.4318;12.5007;332.8339;2.00000000;3.00000000;0.01551135;1.00000000;
1029423400775776;1605970132000;48.822858400818;9.172997884571;325.5422;12.3863;333.3893;2.00000000;3.00000000;0.01630177;1.00000000;
1029424395801890;1605970133000;48.822960041140;9.172932945936;325.5939;12.2539;337.1137;2.00000000;3.00000000;0.01546398;1.00000000;
1029425393573428;1605970134000;48.823063430145;9.172879039221;325.6925;12.1455;341.0824;2.00000000;3.00000000;0.01546724;1.00000000;
1029426413683312;1605970135000;48.823166653983;9.172833149354;325.8245;11.9492;343.6999;2.00000000;3.00000000;0.01624251;1.30131888;
1029427399961234;1605970136000;48.823271585819;9.172796514202;325.9215;11.9672;347.0938;2.00000000;3.00000000;0.01553459;1.00000000;
1029428402069272;1605970137000;48.823378416528;9.172773006877;326.0317;12.0116;351.7740;2.00000000;3.00000000;0.01515991;2.78785586;
1029429408466425;1605970138000;48.823486169390;9.172763897269;326.0240;12.0038;356.8310;2.00000000;3.00000000;0.01763721;1.60944855;
1029430390164463;1605970139000;48.823594262404;9.172755900242;325.9676;12.2168;3.1526;4.00000000;3.00000000;0.40199515;2.43895268;
1029431393886847;1605970140000;48.823705590429;9.172766549907;326.2575;12.5408;7.9260;4.00000000;3.00000000;0.39290327;1.00000000;
1029432433194846;1605970141000;48.823816414363;9.172792461636;326.0198;12.6868;10.5657;4.00000000;3.00000000;0.38280714;1.13813317;
1029433395936692;1605970142000;48.823928779604;9.172828053402;326.0692;12.8465;12.2514;4.00000000;3.00000000;0.25883004;1.00000000;
1029434416847922;1605970143000;48.824041892975;9.172872321316;325.7386;13.1537;13.0232;4.00000000;3.00000000;0.02406253;1.03240430;
1029435398536844;1605970144000;48.824160241105;9.172916618729;325.4321;13.2104;12.9919;4.00000000;3.00000000;0.01438445;1.00000000;
1029436397328266;1605970145000;48.824274387161;9.172957427991;325.0331;13.1702;12.1790;4.00000000;3.00000000;0.01459825;1.00000000;
1029437389549573;1605970146000;48.824388711394;9.172994527657;324.6585;13.0560;11.1344;4.00000000;3.00000000;0.01550725;1.15781820;
1029438405507726;1605970147000;48.824502658633;9.173029794912;324.4742;13.0238;10.6411;4.00000000;3.00000000;0.01418073;1.00000000;
1029439446199380;1605970148000;48.824618156603;9.173065570856;324.2593;12.9934;11.1117;4.00000000;3.00000000;0.01409800;1.00000000;
1029440395603225;1605970149000;48.824731483487;9.173103710321;324.0699;12.9013;11.9775;4.00000000;3.00000000;0.01415228;1.00000000;
1029441408189724;1605970150000;48.824841062907;9.173141725347;323.8791;12.6579;12.4380;4.00000000;3.00000000;0.01480126;1.00000000;
1029442414975262;1605970151000;48.824947733642;9.173180164112;323.8131;12.2917;12.4279;4.00000000;3.00000000;0.01419121;1.00000000;
1029443408909377;1605970152000;48.825047177914;9.173214524882;323.7816;11.4223;12.3945;4.00000000;3.00000000;0.01554387;1.00000000;
1029444394858491;1605970153000;48.825136164952;9.173248126638;323.7348;10.0949;12.7797;4.00000000;3.00000000;0.01562703;2.52486920;
1029445391071452;1605970154000;48.825209563027;9.173275849094;323.6465;8.2594;12.6806;4.00000000;3.00000000;0.01559911;1.00000000;
1029446402691028;1605970155000;48.825263521047;9.173296884991;323.6553;6.3749;12.7402;3.00000000;3.00000000;0.01561193;2.70351434;
1029447413801220;1605970156000;48.825306207532;9.173313055432;323.6389;4.7951;12.6222;4.00000000;3.00000000;0.01558691;1.80767000;
1029448409621142;1605970157000;48.825335459521;9.173323911371;323.6689;3.2510;12.5131;4.00000000;3.00000000;0.01558908;2.85863566;
1029449418605180;1605970158000;48.825351104862;9.173329831918;323.6319;1.6854;12.3432;4.00000000;3.00000000;0.01554229;6.52086687;
1029450405435756;1605970159000;48.825351104862;9.173329831918;323.6349;0.0000;12.3432;4.00000000;3.00000000;0.01555814;44.54355240;
1029451405141602;1605970160000;48.825351104862;9.173329831918;323.6028;0.0000;12.3432;4.00000000;3.00000000;0.01567387;44.90000153;
1029452404686139;1605970161000;48.825367088404;9.173336717026;323.5643;1.2666;12.0875;4.00000000;3.00000000;0.01560567;12.64815998;
1029453410003870;1605970162000;48.825395087239;9.173346492731;323.5732;3.1154;11.4222;4.00000000;3.00000000;0.01546906;1.00000000;
1029454385538446;1605970163000;48.825432734625;9.173357831288;323.5460;4.2510;10.8267;4.00000000;3.00000000;0.01559381;5.72054291;
1029455399902099;1605970164000;48.825469325113;9.173366852920;323.5633;4.1132;7.8191;3.00000000;3.00000000;0.01623182;2.53000307;
1029456424465944;1605970165000;48.825505252093;9.173367297641;323.5669;3.9968;359.9133;3.00000000;3.00000000;0.01621273;1.92347324;
1029457381010059;1605970166000;48.825547490131;9.173356570092;323.5550;4.6707;350.1089;3.00000000;3.00000000;0.01568489;6.81012821;
1029458417126135;1605970167000;48.825595572386;9.173328433979;323.5678;5.6549;338.8381;4.00000000;3.00000000;0.01517683;5.07412815;
1029459409906058;1605970168000;48.825641504270;9.173281100532;323.7358;6.2801;325.2614;4.00000000;3.00000000;0.01508942;1.00000000;
1029460393304518;1605970169000;48.825682788560;9.173216938154;323.6472;6.4838;313.5794;4.00000000;3.00000000;0.01627815;2.61633396;
1029461388430941;1605970170000;48.825712927751;9.173131570259;323.5493;7.0488;297.9615;3.00000000;3.00000000;0.01622786;1.02208769;
1029462404070517;1605970171000;48.825733432396;9.173025101304;323.4722;8.1564;285.9796;3.00000000;3.00000000;0.01490369;3.56375551;
1029463401800939;1605970172000;48.825746872833;9.172899275558;323.4316;9.3045;279.4268;3.00000000;3.00000000;0.01557289;1.00000000;
1029464408938285;1605970173000;48.825756122602;9.172757426721;323.6098;10.4272;275.6461;3.00000000;3.00000000;0.01556438;1.00000000;
1029465397739938;1605970174000;48.825762132625;9.172606995451;323.8862;11.0456;273.6671;2.00000000;3.00000000;0.01566950;1.00000000;
1029466388739553;1605970175000;48.825767573600;9.172454564960;324.2536;11.2062;273.2048;3.00000000;3.00000000;0.01591038;1.43587363;
1029467402450898;1605970176000;48.825773864333;9.172297029715;324.5601;11.5315;273.2196;3.00000000;3.00000000;0.01598190;1.00000000;
1029468401711743;1605970177000;48.825780494373;9.172138091075;324.8319;11.6664;273.5997;3.00000000;3.00000000;0.01590360;1.00000000;
1029469402602858;1605970178000;48.825787447644;9.171979283885;325.1736;11.6647;273.4769;3.00000000;3.00000000;0.01559417;1.00000000;
1029470398943973;1605970179000;48.825793038714;9.171822166305;325.4967;11.4997;273.3154;3.00000000;3.00000000;0.01565594;1.00000000;
1029471400398703;1605970180000;48.825800013433;9.171668801216;325.8260;11.2550;273.9401;3.00000000;3.00000000;0.01583176;1.00000000;
1029472402459510;1605970181000;48.825811836670;9.171522293827;326.1965;10.8450;277.1240;3.00000000;3.00000000;0.01563526;1.20336926;
1029473415143201;1605970182000;48.825830602919;9.171384936524;326.5122;10.2651;281.5289;3.00000000;3.00000000;0.01548065;1.00000000;
1029474387804278;1605970183000;48.825855855093;9.171257113836;326.8499;9.7612;286.5751;3.00000000;3.00000000;0.01559886;1.04864466;
1029475400928892;1605970184000;48.825888874950;9.171137454631;327.3567;9.5000;292.8600;3.00000000;3.00000000;0.01574220;1.00000000;
1029476417852199;1605970185000;48.825929199977;9.171025846899;327.8024;9.3022;298.7636;3.00000000;3.00000000;0.01367174;1.00000000;
1029477384654506;1605970186000;48.825977657262;9.170922354013;328.3433;9.2477;305.3022;3.00000000;3.00000000;0.01971394;4.92223310;
1029478406801852;1605970187000;48.826032634202;9.170829992683;328.8524;9.0769;312.1514;3.00000000;3.00000000;0.01945871;1.47663546;
1029479420595774;1605970188000;48.826094179866;9.170749825556;329.2293;9.0328;319.4156;3.00000000;3.00000000;0.01990284;1.00000000;
1029480392452543;1605970189000;48.826161919542;9.170674046828;329.6081;9.3058;323.5395;3.00000000;3.00000000;0.02009702;1.00000000;
1029481389899234;1605970190000;48.826233084042;9.170605722429;329.9863;9.3753;327.8510;3.00000000;3.00000000;0.01621409;1.00000000;
1029482419943618;1605970191000;48.826308078539;9.170538877888;330.1777;9.6860;329.6079;3.00000000;3.00000000;0.01549379;1.00000000;
1029483449451694;1605970192000;48.826386481934;9.170470021662;330.3523;10.0733;329.9203;3.00000000;3.00000000;0.01554706;1.00000000;
1029484379378732;1605970193000;48.826467520880;9.170400665508;330.5340;10.3400;330.5923;3.00000000;3.00000000;0.01467450;1.00000000;
1029485399537001;1605970194000;48.826551635795;9.170328880818;330.7412;10.7598;330.5730;3.00000000;3.00000000;0.01552423;1.00000000;
1029486415822807;1605970195000;48.826633278470;9.170256089207;330.9434;10.5538;329.5991;2.00000000;3.00000000;0.01555343;1.00000000;
1029487394914307;1605970196000;48.826712315615;9.170184265605;331.1492;10.2925;329.1528;3.00000000;3.00000000;0.01602806;1.00000000;
1029488422235114;1605970197000;48.826791133643;9.170112961342;331.5375;10.1884;329.2253;3.00000000;3.00000000;0.01717809;1.00000000;
1029489420716844;1605970198000;48.826869070182;9.170039783774;331.8860;10.1793;328.3121;3.00000000;3.00000000;0.01564558;1.00000000;
1029490393075305;1605970199000;48.826947019410;9.169967093925;332.2964;10.1942;328.5054;3.00000000;3.00000000;0.01783181;1.00000000;
1029491417853342;1605970200000;48.827025564776;9.169895759864;332.5873;10.1778;329.0587;3.00000000;3.00000000;0.01572292;1.00000000;
1029492399059919;1605970201000;48.827107402062;9.169823426585;332.9835;10.5310;329.7921;3.00000000;3.00000000;0.01566877;1.03240430;
1029493413239879;1605970202000;48.827191865302;9.169756711962;333.3746;10.5484;332.3645;3.00000000;3.00000000;0.01572910;3.04543138;
1029494409525956;1605970203000;48.827277542810;9.169692207809;333.7466;10.6240;333.6075;3.00000000;3.00000000;0.01500808;1.88504875;
1029495397841263;1605970204000;48.827363741664;9.169627673834;334.0837;10.6693;333.6725;3.00000000;3.00000000;0.01388881;1.00000000;
1029496400997570;1605970205000;48.827452012508;9.169561192056;334.4117;10.9419;333.5912;3.00000000;3.00000000;0.01545044;1.12055707;
1029497399370223;1605970206000;48.827539687609;9.169495286304;334.6848;10.8515;333.5356;3.00000000;3.00000000;0.01618309;1.00000000;
1029498415944145;1605970207000;48.827624283815;9.169430330014;334.8469;10.5473;333.0957;3.00000000;3.00000000;0.01623967;1.00000000;
1029499391937490;1605970208000;48.827706588634;9.169368882338;335.0626;10.1670;333.7307;3.00000000;3.00000000;0.01464084;1.06662965;
1029500398675144;1605970209000;48.827789332376;9.169308653223;335.2026;10.1985;334.3983;3.00000000;3.00000000;0.01622187;1.00000000;
1029501399031220;1605970210000;48.827873581363;9.169254894267;335.2540;10.1611;337.0427;3.00000000;3.00000000;0.01563384;1.00000000;
1029502416471181;1605970211000;48.827957888945;9.169209770679;334.9726;9.9310;340.5489;3.00000000;3.00000000;0.01642825;1.00000000;
1029503390750949;1605970212000;48.828044784038;9.169178408412;334.7943;9.9151;346.5712;2.00000000;3.00000000;0.01619064;1.00000000;
1029504400221295;1605970213000;48.828136956386;9.169169395071;334.2161;10.2372;356.3535;2.00000000;3.00000000;0.01816549;1.00744951;
1029505392565371;1605970214000;48.828227412352;9.169161086277;334.2192;10.0457;358.0882;3.00000000;3.00000000;0.43555257;7.73050833;
1029506437257255;1605970215000;48.828321859047;9.169152173319;334.2071;10.7319;356.2067;3.00000000;3.00000000;0.02750430;1.01330602;
1029507389120946;1605970216000;48.828420999316;9.169131222090;333.8953;11.0488;351.7507;4.00000000;3.00000000;0.02758768;1.00000000;
1029508365123983;1605970217000;48.828520630232;9.169093553091;333.4324;11.2543;345.8435;4.00000000;3.00000000;0.01540266;1.00000000;
1029509388143367;1605970218000;48.828618314725;9.169052277430;333.1224;11.3589;344.5553;4.00000000;3.00000000;0.01611819;1.00000000;
1029510404372405;1605970219000;48.828715660385;9.169012463821;332.6869;11.1380;344.5526;4.00000000;3.00000000;0.01380446;1.23858023;
1029511382673866;1605970220000;48.828809139773;9.168972247268;332.4635;10.7531;344.0591;3.00000000;3.00000000;0.01364433;1.00000000;
1029512409904250;1605970221000;48.828897737254;9.168934770340;332.0078;10.3610;344.1526;4.00000000;3.00000000;0.01294285;1.00000000;
1029513410455672;1605970222000;48.828984802169;9.168898128122;331.7092;10.1503;344.5112;3.00000000;3.00000000;0.01544578;1.08649492;
1029514370557941;1605970223000;48.829068086864;9.168863674663;331.4242;9.6393;344.5574;3.00000000;3.00000000;0.01400579;2.60157418;
1029515384704247;1605970224000;48.829146433385;9.168830360707;331.1653;8.9880;344.1938;4.00000000;3.00000000;0.01383461;1.00000000;
1029516396876208;1605970225000;48.829219324944;9.168797337323;330.9389;8.4458;343.5125;3.00000000;3.00000000;0.01380438;1.00000000;
1029517407347323;1605970226000;48.829281583976;9.168768973712;330.7282;7.2430;343.4616;3.00000000;3.00000000;0.01927839;2.78037047;
1029518378084438;1605970227000;48.829329415142;9.168748004840;330.5261;5.4982;344.0216;4.00000000;3.00000000;0.01489341;1.00000000;
1029519417131168;1605970228000;48.829367720187;9.168732015716;330.3160;4.2915;344.1332;4.00000000;3.00000000;0.01966377;2.03992581;
1029520392211552;1605970229000;48.829406887730;9.168712545299;330.1660;4.5671;342.2028;4.00000000;3.00000000;0.01524191;2.79648256;
1029521430609782;1605970230000;48.829457247437;9.168690690276;329.7225;5.8422;344.2615;3.00000000;3.00000000;0.01462201;2.03909445;
1029522400932742;1605970231000;48.829519900541;9.168663798396;329.5087;7.2362;344.4609;3.00000000;3.00000000;0.01957418;4.52159691;
1029523396873011;1605970232000;48.829591684833;9.168633449772;329.2965;8.2341;344.5282;3.00000000;3.00000000;0.01621881;1.00000000;
1029524388100241;1605970233000;48.829664169804;9.168603804103;328.9452;8.3644;344.7732;4.00000000;3.00000000;0.01639477;1.12406552;
1029525387835279;1605970234000;48.829733993405;9.168574984900;328.6894;8.0770;344.7710;4.00000000;3.00000000;0.01550579;1.00000000;
1029526371282278;1605970235000;48.829799140659;9.168553552027;328.3727;7.4706;347.9077;4.00000000;3.00000000;0.01603303;1.13704646;
1029527403566816;1605970236000;48.829856915659;9.168540320666;328.2745;6.4859;351.2065;4.00000000;3.00000000;0.01585430;1.00000000;
1029528404839161;1605970237000;48.829902605229;9.168531591342;328.1320;5.1053;352.2699;4.00000000;3.00000000;0.01510787;7.22645950;
1029529377676045;1605970238000;48.829937583519;9.168524356771;328.0972;3.9203;351.7540;4.00000000;3.00000000;0.01558300;3.70857978;
1029530384701352;1605970239000;48.829965418425;9.168517579462;328.0570;3.0421;350.4817;4.00000000;3.00000000;0.01379751;8.48846054;
1029531406201736;1605970240000;48.829985239242;9.168513345010;328.0077;2.1855;350.9873;4.00000000;3.00000000;0.01421953;1.81247497;
1029532425969197;1605970241000;48.829997741134;9.168509794488;328.0735;1.3436;349.6927;4.00000000;3.00000000;0.01518762;20.79005051;
1029533405994350;1605970242000;48.830003793270;9.168508736122;328.0659;0.6009;350.3383;4.00000000;3.00000000;0.01509080;30.36957169;
1029534425879849;1605970243000;48.830003793270;9.168508736122;328.0397;0.0000;350.3383;4.00000000;3.00000000;0.01508129;44.90000153;
1029535407135656;1605970244000;48.830003793270;9.168508736122;328.0064;0.0000;350.3383;4.00000000;3.00000000;0.01558868;44.90000153;
1029536427434463;1605970245000;48.830003793270;9.168508736122;328.0104;0.0000;350.3383;3.00000000;3.00000000;0.01558699;44.90000153;
1029537389012693;1605970246000;48.830003793270;9.168508736122;327.9814;0.0000;350.3383;3.00000000;3.00000000;0.01558825;44.90000153;
1029538408503077;1605970247000;48.830003793270;9.168508736122;327.9622;0.0000;350.3383;3.00000000;3.00000000;0.01573335;44.90000153;
1029539405216230;1605970248000;48.830003793270;9.168508736122;327.9171;0.0000;350.3383;3.00000000;3.00000000;0.01669734;44.90000153;
1029540408502960;1605970249000;48.830003793270;9.168508736122;327.9181;0.0000;350.3383;3.00000000;3.00000000;0.01658514;44.90000153;
1029541410622960;1605970250000;48.830003793270;9.168508736122;327.9291;0.0000;350.3383;3.00000000;3.00000000;0.01639096;44.90000153;
1029542413389151;1605970251000;48.830003793270;9.168508736122;327.9201;0.0000;350.3383;3.00000000;3.00000000;0.01630717;44.90000153;
1029543429134189;1605970252000;48.830003793270;9.168508736122;327.9231;0.0000;350.3383;3.00000000;3.00000000;0.01644113;44.90000153;
1029544398917881;1605970253000;48.830010033327;9.168506956013;327.8658;1.1124;349.8406;3.00000000;3.00000000;0.01682158;6.89489126;
1029545395665111;1605970254000;48.830032788742;9.168499995714;327.7892;2.5577;348.2700;3.00000000;3.00000000;0.01657674;10.54252529;
1029546438247571;1605970255000;48.830068090252;9.168486668429;327.6704;4.0142;345.9199;3.00000000;3.00000000;0.02024581;8.09644413;
1029547402105955;1605970256000;48.830114186829;9.168468919017;327.4604;5.3256;345.8264;3.00000000;3.00000000;0.02053462;2.15971780;
1029548413361916;1605970257000;48.830166429059;9.168449048090;327.2742;5.9917;346.0686;3.00000000;3.00000000;0.01671867;3.00460863;
1029549417998531;1605970258000;48.830226371217;9.168425714826;327.0003;6.8993;345.5555;3.00000000;3.00000000;0.01893501;4.14161682;
1029550377292646;1605970259000;48.830293825910;9.168399464454;326.5983;7.7911;345.8206;3.00000000;3.00000000;0.02115320;2.69890785;
1029551409738991;1605970260000;48.830365441067;9.168369139188;326.1446;8.2741;345.6504;3.00000000;3.00000000;0.01613770;1.00000000;
1029552400969259;1605970261000;48.830436986603;9.168338901463;325.7571;8.3300;344.6072;3.00000000;3.00000000;0.02024085;1.00000000;
1029553383036528;1605970262000;48.830507175534;9.168306185450;325.6668;8.1550;342.8885;3.00000000;3.00000000;0.01773410;1.62132800;
1029554391480604;1605970263000;48.830572813387;9.168264986810;325.4441;7.8516;337.6081;3.00000000;3.00000000;0.02168160;1.60275996;
1029555398121103;1605970264000;48.830630784295;9.168205966138;325.4416;7.7233;326.0850;3.00000000;3.00000000;0.02069219;1.00000000;
1029556400578641;1605970265000;48.830673958105;9.168124858741;325.5175;7.6120;309.1192;3.00000000;3.00000000;0.01441582;1.00000000;
1029557399469487;1605970266000;48.830698503423;9.168022922963;325.6719;7.9783;290.0534;3.00000000;3.00000000;0.01425529;1.00000000;
1029558409230563;1605970267000;48.830706464751;9.167908229784;325.9605;8.4360;275.7419;3.00000000;3.00000000;0.01431486;1.00000000;
1029559403365331;1605970268000;48.830708087014;9.167790150707;326.3929;8.6745;271.2867;3.00000000;3.00000000;0.01436743;1.00000000;
1029560390454869;1605970269000;48.830708641555;9.167672417152;326.5958;8.6494;271.3230;3.00000000;3.00000000;0.01513599;1.00000000;
1029561413525407;1605970270000;48.830707878965;9.167559149209;325.4404;8.3082;269.3790;3.00000000;3.00000000;0.01605615;1.00000000;
1029562423306791;1605970271000;48.830720602055;9.167460141485;325.9746;7.4045;281.1834;3.00000000;3.00000000;0.01495540;1.00000000;
1029563398807367;1605970272000;48.830751238007;9.167370456987;326.7330;7.3966;297.3654;3.00000000;3.00000000;0.01379632;1.04286003;
1029564392993328;1605970273000;48.830801393650;9.167302991996;326.9156;7.4669;318.5932;3.00000000;3.00000000;0.01535030;1.00000000;
